ID,ID2,Item title,Final URL,Image URL,Item subtitle,Item description,Item category,Price,Sale price
1769,,"Кофе растворимый Jacobs Monarch, 33 г",https://baron.kz/chaj-i-kofe/kofe-rastvorimyj-jacobs-monarch-33-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-rastvorimyj-jacobs-monarch-33-g-600x400.jpg,,,,940.00 KZT,
1823,,"Кофе растворимый Gold MacCoffee, 75 г",https://baron.kz/chaj-i-kofe/kofe-rastvorimyj-gold-maccoffee-75-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-rastvorimyj-gold-maccoffee-75-g-600x400.jpg,,,,1495.00 KZT,
1822,,"Кофе растворимый Gold MacCoffee, 30 г",https://baron.kz/chaj-i-kofe/kofe-rastvorimyj-gold-maccoffee-30-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-rastvorimyj-gold-maccoffee-30-g-600x400.jpg,,,,650.00 KZT,
1824,,"Кофе растворимый Gold MacCoffee, 100 г",https://baron.kz/chaj-i-kofe/kofe-rastvorimyj-gold-maccoffee-100-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-rastvorimyj-gold-maccoffee-100-g-600x400.jpg,,,,1965.00 KZT,
1778,,"Кофе растворимый Carte Noire, 33 г",https://baron.kz/chaj-i-kofe/kofe-rastvorimyj-carte-noire-33-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-rastvorimyj-carte-noire-33-g-600x400.jpg,,,,1355.00 KZT,
2035,,"Черный чай с бергамотом пакетированный «Азерчай», 25 шт",https://baron.kz/index.php?route=product/product&path=275&product_id=2035,https://baron.kz/image/cache/catalog/catalog/chajkofe/chernyj-chaj-s-bergamotom-paketirovannyj-azerchaj-25-sht-600x400.jpg,,,,495.00 KZT,
1666,,"Черный чай пакетированный «Принцесса Нури», 100 шт",https://baron.kz/chaj-i-kofe/chernyj-chaj-paketirovannyj-princessa-nuri-100-sht/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chernyj-chaj-paketirovannyj-princessa-nuri-100-sht-600x400.jpg,,,,1365.00 KZT,
1668,,"Черный пакетированный чай Spring Melody Greenfield, 25 шт",https://baron.kz/chaj-i-kofe/chernyj-paketirovannyj-chaj-spring-melody-greenfield-25-sht/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chernyj-paketirovannyj-chaj-spring-melody-greenfield-25-sht-600x400.jpg,,,,880.00 KZT,
1659,,"Черный кенийский чай Kenya пакетированный Tess, 25 шт",https://baron.kz/chaj-i-kofe/chernyj-kenijskij-chaj-kenya-paketirovannyj-tess-25-sht/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chernyj-kenijskij-chaj-kenya-paketirovannyj-tess-25-sht-600x400.jpg,,,,730.00 KZT,
1661,,"Черный кенийский чай Kenya Tess, 100 г",https://baron.kz/chaj-i-kofe/chernyj-kenijskij-chaj-kenya-tess-100-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chernyj-kenijskij-chaj-kenya-tess-100-g-600x400.jpg,,,,955.00 KZT,
1677,,"Чай листовой черный пакетированный Kenyan Sunrise Greenfield , 25 шт",https://baron.kz/chaj-i-kofe/chaj-listovoj-chernyj-paketirovannyj-kenyan-sunrise-greenfield-25-sht/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-listovoj-chernyj-paketirovannyj-kenyan-sunrise-greenfield-25-sht-600x400.jpg,,,,880.00 KZT,
1679,,"Чай листовой черный Kenyan Sunrise Greenfield , 200 г",https://baron.kz/chaj-i-kofe/chaj-listovoj-chernyj-kenyan-sunrise-greenfield-200-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-listovoj-chernyj-kenyan-sunrise-greenfield-200-g-600x400.jpg,,,,2170.00 KZT,
1676,,"Чай листовой черный Greenfield Golden Ceylon, 200 г",https://baron.kz/chaj-i-kofe/chaj-listovoj-chernyj-greenfield-golden-ceylon-200-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-listovoj-chernyj-greenfield-golden-ceylon-200-g-600x400.jpg,,,,2170.00 KZT,
1685,,"Чай кенийский черный гранулированный «Жемчужина Нила», 210 г",https://baron.kz/chaj-i-kofe/chaj-kenijskij-chernyj-granulirovannyj-zhemchuzhina-nila-210-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-kenijskij-chernyj-granulirovannyj-zhemchuzhina-nila-210-g-600x400.jpg,,,,1150.00 KZT,
1846,,"Сухие сливки «Мастер специй», 450 г",https://baron.kz/index.php?route=product/product&path=275&product_id=1846,https://baron.kz/image/cache/catalog/catalog/chajkofe/suhie-slivki-master-specij-450-g-600x400.jpg,,,,1375.00 KZT,
1665,,"Кофе растворимый «Жокей», 75 г",https://baron.kz/chaj-i-kofe/kofe-rastvorimyj-zhokej-75-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-rastvorimyj-zhokej-75-g-600x400.jpg,,,,1260.00 KZT,
1820,,"Кофе растворимый Arabica MacCoffee, 75 г",https://baron.kz/chaj-i-kofe/kofe-rastvorimyj-arabica-maccoffee-75-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-rastvorimyj-arabica-maccoffee-75-g-600x400.jpg,,,,1495.00 KZT,
1819,,"Кофе растворимый Arabica MacCoffee, 40 г",https://baron.kz/chaj-i-kofe/kofe-rastvorimyj-arabica-maccoffee-40-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-rastvorimyj-arabica-maccoffee-40-g-600x400.jpg,,,,865.00 KZT,
1834,,"Чай пакетированный «Симба», 25 шт",https://baron.kz/index.php?route=product/product&path=275&product_id=1834,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-paketirovannyj-simba-25-sht-600x400.jpg,,,,385.00 KZT,
1671,,"Чай зеленый Flying Dragon Greenfield, 100 г",https://baron.kz/chaj-i-kofe/chaj-zelenyj-flying-dragon-greenfield-100-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-zelenyj-flying-dragon-greenfield-100-g-600x400.jpg,,,,1140.00 KZT,
1821,,"Кофе растворимый Arabica MacCoffee, 100 г",https://baron.kz/chaj-i-kofe/kofe-rastvorimyj-arabica-maccoffee-100-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-rastvorimyj-arabica-maccoffee-100-g-600x400.jpg,,,,1965.00 KZT,
1777,,"Кофе молотый Jacobs Monarch Classic, 230 г",https://baron.kz/chaj-i-kofe/kofe-molotyj-jacobs-monarch-classic-230-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-molotyj-jacobs-monarch-classic-230-g-600x400.jpg,,,,2190.00 KZT,
1651,,"Черный чай с ароматом бергамота Ahmad Tea, 100 г",https://baron.kz/chaj-i-kofe/chernyj-paketirovannyj-chaj-s-aromatom-bergamota-ahmad-tea-100-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chernyj-paketirovannyj-chaj-s-aromatom-bergamota-ahmad-tea-100-g-600x400.jpg,,,,965.00 KZT,
1930,,"Чай черный кенийский пакетированный «Пиала Gold», 25 шт",https://baron.kz/index.php?route=product/product&path=275&product_id=1930,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-chernyj-kenijskij-paketirovannyj-piala-gold-25-sht-600x400.jpg,,,,490.00 KZT,
1673,,"Чай черный Earl Grey Fantasy Greenfield, 100 г",https://baron.kz/chaj-i-kofe/chaj-chernyj-earl-grey-fantasy-greenfield-100-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-chernyj-earl-grey-fantasy-greenfield-100-g-600x400.jpg,,,,1140.00 KZT,
1835,,"Чай пакетированный «Симба», 100 шт",https://baron.kz/index.php?route=product/product&path=275&product_id=1835,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-paketirovannyj-simba-100-sht-600x400.jpg,,,,1390.00 KZT,
1932,,"Чай зеленый пакетированный «Пиала Gold», 25 шт",https://baron.kz/index.php?route=product/product&path=275&product_id=1932,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-zelenyj-paketirovannyj-piala-gold-25-sht-600x400.jpg,,,,490.00 KZT,
1333,,"Кофе растворимый «Черная Карта» Exclusive Brasilia, 75 г",https://baron.kz/chaj-i-kofe/kofe-rastvorimyj-chernaya-karta-exclusive-brasilia-150-g/,https://baron.kz/image/cache/catalog/catalog/vse-k-chayu/kofe-rastvorimyj-chernaya-karta-exclusive-brasilia-150-g-600x400.jpg,,,,1380.00 KZT,
1667,,"Черный чай пакетированный «Принцесса Нури», 25 шт",https://baron.kz/chaj-i-kofe/chernyj-chaj-paketirovannyj-princessa-nuri-25-sht/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chernyj-chaj-paketirovannyj-princessa-nuri-25-sht-600x400.jpg,,,,385.00 KZT,
1915,,"Чай черный кенийский пакетированный «Пиала Gold», 100 шт",https://baron.kz/index.php?route=product/product&path=275&product_id=1915,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-chernyj-kenijskij-paketirovannyj-piala-gold-100-sht-600x400.jpg,,,,1730.00 KZT,
1917,,"Чай черный кенийский гранулированный «Пиала Gold», 250 г",https://baron.kz/index.php?route=product/product&path=275&product_id=1917,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-chernyj-kenijskij-granulirovannyj-piala-gold-250-g-600x400.jpg,,,,1335.00 KZT,
1669,,"Чай травяной пакетированный Summer Bouquet Greenfield, 25 шт",https://baron.kz/chaj-i-kofe/chaj-travyanoj-paketirovannyj-summer-bouquet-greenfield-25-sht/,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-travyanoj-paketirovannyj-summer-bouquet-greenfield-25-sht-600x400.jpg,,,,880.00 KZT,
1833,,"Чай гранулированный «Симба», 500 г",https://baron.kz/index.php?route=product/product&path=275&product_id=1833,https://baron.kz/image/cache/catalog/catalog/chajkofe/chaj-granulirovannyj-simba-500-g-600x400.jpg,,,,2105.00 KZT,
1779,,"Кофе растворимый Carte Noire, 75 г",https://baron.kz/chaj-i-kofe/kofe-rastvorimyj-carte-noire-75-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-rastvorimyj-carte-noire-75-g-600x400.jpg,,,,3125.00 KZT,
1776,,"Кофе молотый по-восточному Jacobs Monarch, 230 г",https://baron.kz/chaj-i-kofe/kofe-molotyj-po-vostochnomu-jacobs-monarch-230-g/,https://baron.kz/image/cache/catalog/catalog/chajkofe/kofe-molotyj-po-vostochnomu-jacobs-monarch-230-g-600x400.jpg,,,,2190.00 KZT,
1591,,"Овсяные хлопья Makfa, 400 г",https://baron.kz/ovsyanye-hlopya-makfa-400-g/,https://baron.kz/image/cache/catalog/catalog/krupy/ovsyanye-hlopya-makfa-400-g-600x400.jpg,,,,440.00 KZT,
1592,,"Хлопья 4 злака «Makfa», 400 г",https://baron.kz/hlopya-4-zlaka-makfa-400-g/,https://baron.kz/image/cache/catalog/catalog/krupy/hlopya-4-zlaka-makfa-400-g-600x400.jpg,,,,410.00 KZT,
2000,,"Хлопья 6 злаков «Увелка» Доброе утро, 350 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2000,https://baron.kz/image/cache/catalog/catalog/krupy/hlopya-6-zlakov-uvelka-dobroe-utro-350-g-600x400.jpg,,,,630.00 KZT,
1202,,"Хлопья 5 злаков «Makfa», 400 г",https://baron.kz/hlopya-5-zlakov-makfa-400-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/hlopya-5-zlakov-makfa-400-g-600x400.png,,,,555.00 KZT,
2029,,"Завтрак шоколадные шарики Leonardo, 400 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2029,https://baron.kz/image/cache/catalog/catalog/krupy/zavtrak-shokoladnye-shariki-leonardo-400-g-600x400.jpg,,,,845.00 KZT,
1324,,"«Геркулес» овсяные хлопья «Натуральная кухня», 400 г",https://baron.kz/gerkules-ovsyanye-hlopya-naturalnaya-kuhnya-400-g/,https://baron.kz/image/cache/catalog/catalog/krupy/gerkules-ovsyanye-hlopya-naturalnaya-kuhnya-400-g-600x400.jpg,,,,335.00 KZT,
2004,,"Хлопья 5 злаков «Увелка» Доброе утро, 350 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2004,https://baron.kz/image/cache/catalog/catalog/krupy/hlopya-5-zlakov-uvelka-dobroe-utro-350-g-600x400.jpg,,,,415.00 KZT,
2022,,"Завтрак кукурузные хлопья «Хрутка», 320 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2022,https://baron.kz/image/cache/catalog/catalog/krupy/zavtrak-kukuruznye-hlopya-hrutka-320-g-600x400.jpg,,,,910.00 KZT,
1585,,"Завтрак DUO шарики Start, 250 г",https://baron.kz/zavtrak-duo-shariki-start-250-g/,https://baron.kz/image/cache/catalog/catalog/krupy/zavtrak-duo-shariki-start-250-g-600x400.jpg,,,,790.00 KZT,
2007,,"Каша овсяная «Быстров» овсянка по-новому, 210 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2007,https://baron.kz/image/cache/catalog/catalog/krupy/kasha-ovsyanaya-bystrov-ovsyanka-po-novomu-210-g-600x400.jpg,,,,1360.00 KZT,
1719,,"Шарики шоколадные дуо микс «Любятово», 200 г",https://baron.kz/shariki-shokoladnye-duo-miks-lyubyatovo-200-g/,https://baron.kz/image/cache/catalog/catalog/krupy/shariki-shokoladnye-duo-miks-lyubyatovo-200-g-600x400.jpg,,,,635.00 KZT,
2003,,"Хлопья овсяные традиционные «Увелка» Доброе утро, 400 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2003,https://baron.kz/image/cache/catalog/catalog/krupy/hlopya-ovsyanye-tradicionnye-uvelka-dobroe-utro-400-g-600x400.jpg,,,,550.00 KZT,
2025,,"Завтрак шарики медовые «Хрутка», 230 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2025,https://baron.kz/image/cache/catalog/catalog/krupy/zavtrak-shariki-medovye-hrutka-230-g-600x400.jpg,,,,670.00 KZT,
2021,,"Завтрак хлопья медовые «Хрутка», 300 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2021,https://baron.kz/image/cache/catalog/catalog/krupy/zavtrak-hlopya-medovye-hrutka-300-g-600x400.jpg,,,,990.00 KZT,
2028,,"Завтрак Nesquik, 225 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2028,https://baron.kz/image/cache/catalog/catalog/krupy/zavtrak-nesquik-225-g-600x400.jpg,,,,1415.00 KZT,
2002,,"Хлопья овсяные моментальные «Увелка» Доброе утро, 400 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2002,https://baron.kz/image/cache/catalog/catalog/krupy/hlopya-ovsyanye-momentalnye-uvelka-dobroe-utro-400-g-600x400.jpg,,,,675.00 KZT,
2024,,"Завтрак duo шарики «Хрутка» , 460 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2024,https://baron.kz/image/cache/catalog/catalog/krupy/zavtrak-duo-shariki-hrutka-460-g-600x400.jpg,,,,1575.00 KZT,
2006,,"Каша «Быстров» для Гурманов Ассорти, 228 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2006,https://baron.kz/image/cache/catalog/catalog/krupy/kasha-bystrov-dlya-gurmanov-assorti-228-g-600x400.jpg,,,,1360.00 KZT,
2027,,"Завтрак mix Nesquik, 225 г",https://baron.kz/index.php?route=product/product&path=283&product_id=2027,https://baron.kz/image/cache/catalog/catalog/krupy/zavtrak-mix-nesquik-225-g-600x400.jpg,,,,1385.00 KZT,
1112,,"Икорная закуска красная с кремом Vici, 180 г",https://baron.kz/ryba-i-moreprodukty/ikornaya-zakuska-vici-krasnaya-s-kremom-180-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/ikornaya-zakuska-vici-krasnaya-s-kremom-180-600x400.jpg,,,,970.00 KZT,
1117,,"Икра красная Vici, 200 г",https://baron.kz/ryba-i-moreprodukty/ikra-vici-krasnaya-200-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/ikra-vici-krasnaya-200-600x400.jpg,,,,960.00 KZT,
1561,,"Икра рыбная деликатесная в соусе «Балтийский Берег», 180 г",https://baron.kz/ryba-i-moreprodukty/ikra-rybnaya-delikatesnaya-v-souse-baltijskij-bereg-180-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/ikra-rybnaya-delikatesnaya-v-souse-baltijskij-bereg-180-g-600x400.jpg,,,,1640.00 KZT,
1113,,"Икорная закуска черная с кремом Vici, 180 г",https://baron.kz/ryba-i-moreprodukty/ikornaya-zakuska-vici-chernaya-s-kremom-180-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/ikornaya-zakuska-vici-chernaya-s-kremom-180-600x400.jpg,,,,970.00 KZT,
1629,,"Сельдь филе в масле аппетитная Vici, 240 г",https://baron.kz/ryba-i-moreprodukty/seld-vici-file-v-masle-appetitnaya-240-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-vici-file-v-masle-appetitnaya-240-g-600x400.jpg,,,,1405.00 KZT,
1738,,"Сельдь застольная в масле Rokos, 180 г",https://baron.kz/ryba-i-moreprodukty/seld-zastolnaya-v-masle-rokos-180-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-zastolnaya-v-masle-rokos-180-g-600x400.jpg,,,,845.00 KZT,
1102,,"Крабовые палочки Vici зам., 240 г",https://baron.kz/ryba-i-moreprodukty/krabovye-palochki-vici-zam-200-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/krabovye-palochki-vici-zam-240-g-600x400.jpg,,,,745.00 KZT,
1118,,"Икра красная/черная Vici, 180 г",https://baron.kz/ryba-i-moreprodukty/ikra-vici-krasnaya-chernaya-180-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/ikra-vici-krasnaya-chernaya-180-600x400.jpg,,,,1050.00 KZT,
1638,,"Икра красная аналоговая «Балтийский Берег», 220 г",https://baron.kz/ryba-i-moreprodukty/ikra-krasnaya-analogovaya-baltijskij-bereg-220-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/ikra-krasnaya-analogovaya-baltijskij-bereg-220-g-600x400.jpg,,,,590.00 KZT,
1564,,"Сельдь филе-кусочки в масле с оливками «Балтийский Берег», 200 г",https://baron.kz/ryba-i-moreprodukty/seld-file-kusochki-v-masle-s-olivkami-baltijskij-bereg-200-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-file-kusochki-v-masle-s-olivkami-baltijskij-bereg-200-g-600x400.jpg,,,,1000.00 KZT,
1566,,"Сельдь филе-кусочки в масле «Балтийский Берег», 200 г",https://baron.kz/ryba-i-moreprodukty/seld-file-kusochki-v-masle-baltijskij-bereg-200-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-file-kusochki-v-masle-baltijskij-bereg-200-g-600x400.jpg,,,,1060.00 KZT,
1116,,"Икра «Vici» черная, 200 г",https://baron.kz/ryba-i-moreprodukty/ikra-vici-chernaya-200-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/ikra-vici-chernaya-200-600x400.jpg,,,,960.00 KZT,
1748,,"Икра черная аналоговая «Балтийский Берег», 220 г",https://baron.kz/ryba-i-moreprodukty/ikra-chernaya-analogovaya-baltijskij-bereg-220-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/ikra-chernaya-analogovaya-baltijskij-bereg-220-g-600x400.jpg,,,,610.00 KZT,
1103,,"Сельдь филе в масле к картошке Vici, 240 г",https://baron.kz/ryba-i-moreprodukty/seld-vici-file-v-masle-k-kartoshke-240-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-file-v-masle-k-kartoshke-vici-240-g-600x400.jpg,,,,1405.00 KZT,
1757,,"Палочки крабовые «Достойный выбор», 200 г",https://baron.kz/ryba-i-moreprodukty/palochki-krabovye-dostojnyj-vybor-200-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/palochki-krabovye-dostojnyj-vybor-200-g-600x400.jpg,,,,450.00 KZT,
1565,,"Сельдь филе-кусочки в масле с ароматом дыма «Балтийский Берег», 200 г",https://baron.kz/ryba-i-moreprodukty/seld-file-kusochki-v-masle-s-aromatom-dyma-baltijskij-bereg-200-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-file-kusochki-v-masle-s-aromatom-dyma-baltijskij-bereg-200-g-600x400.jpg,,,,1000.00 KZT,
1107,,"Сельдь филе в масле традиционная Vici, 240 г",https://baron.kz/ryba-i-moreprodukty/seld-vici-file-v-masle-tradicionnaya-240-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-file-v-masle-tradicionnaya-vici-240-g-600x400.jpg,,,,1405.00 KZT,
1106,,"Сельдь филе в масле слабосоленая Vici, 240 г",https://baron.kz/ryba-i-moreprodukty/seld-vici-file-v-masle-slabosolenaya-240-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-file-v-masle-slabosolenaya-vici-240-g-600x400.jpg,,,,1405.00 KZT,
1608,,"Суши нори «Чим-Чим», 24 г",https://baron.kz/ryba-i-moreprodukty/sushi-nori-chim-chim-24-g/,https://baron.kz/image/cache/catalog/catalog/chipsyisneki/sushi-nori-chim-chim-24-g-600x400.jpg,,,,905.00 KZT,
1792,,"Мидии маринованные в масле Vici, 200 г",https://baron.kz/ryba-i-moreprodukty/midii-marinovannye-v-masle-200-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/midii-marinovannye-v-masle-200-g-600x400.jpg,,,,1775.00 KZT,
1628,,"Сельдь «Vici» филе в масле лимонный перец, 400 г",https://baron.kz/ryba-i-moreprodukty/seld-vici-file-v-masle-limonnyj-perec-400-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-vici-file-v-masle-limonnyj-perec-400-g-600x400.jpg,,,,1900.00 KZT,
2040,,"Филе сельди Rokos, 260 г",https://baron.kz/index.php?route=product/product&path=239&product_id=2040,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/file-seledi-rokos-260-g-600x400.jpg,,,,1015.00 KZT,
1109,,"Сельдь филе в масле к картошке Vici, 200 г",https://baron.kz/ryba-i-moreprodukty/seld-vici-file-v-masle-k-kartoshke-200-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-file-v-masle-k-kartoshke-vici-200-g-600x400.jpg,,,,1220.00 KZT,
2047,,"Мидии копченые в масле Vici, 200 г",https://baron.kz/index.php?route=product/product&path=239&product_id=2047,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/midii-marinovannye-v-masle-200-g-600x400.jpg,,,,1365.00 KZT,
1114,,"Креветки «Vici» салатные зам., 300 г",https://baron.kz/ryba-i-moreprodukty/krevetki-vici-salatnye-zam-300-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/krevetki-vici-salatnye-zam-300-600x400.jpg,,,,3785.00 KZT,
2043,,"Сельдь норвежская в масле «То, что надо», 150 г",https://baron.kz/index.php?route=product/product&path=239&product_id=2043,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-norvezhskaya-v-masle-to-chto-nado-150-g-600x400.jpg,,,,525.00 KZT,
1740,,"Сельдь к картошечке в масле Rokos, 180 г",https://baron.kz/ryba-i-moreprodukty/seld-k-kartoshechke-v-masle-rokos-180-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-k-kartoshechke-v-masle-rokos-180-g-600x400.jpg,,,,815.00 KZT,
2044,,"Сельдь норвежская в масле «То, что надо», 400 г",https://baron.kz/index.php?route=product/product&path=239&product_id=2044,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-norvezhskaya-v-masle-to-chto-nado-400-g-600x400.jpg,,,,1235.00 KZT,
1115,,"Рыбные палочки Vici зам., 500 г",https://baron.kz/ryba-i-moreprodukty/rybnye-palochki-vici-v-panirovke-zam-250-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/rybnye-palochki-vici-zam-500-g-600x400.jpg,,,,1425.00 KZT,
1745,,"Сельдь застольная в масле «То, что надо», 400 г",https://baron.kz/ryba-i-moreprodukty/seld-zastolnaya-v-masle-to-chto-nado-400-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-zastolnaya-v-masle-to-chto-nado-400-g-600x400.jpg,,,,1235.00 KZT,
1630,,"Сельдь «Царская» Vici, 200 г",https://baron.kz/ryba-i-moreprodukty/seld-carskaya-vici-200-g/,https://baron.kz/image/cache/catalog/catalog/ryba-i-moreprodukty/seld-carskaya-vici-200-g-600x400.jpg,,,,1220.00 KZT,
1069,,"Майонез «3 желания» Провансаль, 190 г",https://baron.kz/sousy/majonez-3-zhelaniya-provansal-190-g/,https://baron.kz/image/cache/catalog/catalog/sousi_specii/majonez-3-zhelaniya-provansal-190-g-600x400.jpg,,,,430.00 KZT,
1303,,"Маринад универсальный «Костровок Жарим Мясо», 300 г",https://baron.kz/sousy/marinad-universalnyj-kostrovok-zharim-myaso-300-g/,https://baron.kz/image/cache/catalog/catalog/sousi_specii/marinad-universalnyj-kostrovok-zharim-myaso-300-g-600x400.jpg,,,,640.00 KZT,
1572,,"Кетчуп шашлычный «3 желания», 450 г",https://baron.kz/sousy/ketchup-shashlychnyj-3-zhelaniya-450-g/,https://baron.kz/image/cache/catalog/catalog/sousy-i-marinady/ketchup-shashlychnyj-3-zhelaniya-450-g-600x400.jpg,,,,630.00 KZT,
1790,,"Горчица русская «Махеевъ», 190 г",https://baron.kz/sousy/gorchica-russkaya-maheev-190-g/,https://baron.kz/image/cache/catalog/catalog/sousy-i-marinady/gorchica-russkaya-maheev-190-g-600x400.jpg,,,,335.00 KZT,
1788,,"Горчица русская «Махеевъ», 140 г",https://baron.kz/sousy/gorchica-russkaya-maheev-140-g/,https://baron.kz/image/cache/catalog/catalog/sousy-i-marinady/gorchica-russkaya-maheev-140-g-600x400.jpg,,,,210.00 KZT,
1221,,"Соевый соус «Синкан» классический, 500 мл",https://baron.kz/sousy/soevyj-sous-sinkan-klassicheskij-500-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/soevyj-sous-sinkan-klassicheskij-500-ml-600x400.jpg,,,,755.00 KZT,
1267,,"Маринад для барбекю «Костровок Жарим Мясо», 300 г",https://baron.kz/sousy/marinad-dlya-barbekyu-kostrovok-zharim-myaso-300-g/,https://baron.kz/image/cache/catalog/catalog/sousi_specii/marinad-dlya-barbekyu-kostrovok-zharim-myaso-300-g-600x400.jpg,,,,640.00 KZT,
1708,,"Аджика «Цин-Каз», 210 г",https://baron.kz/sousy/adzhika-cin-kaz-210-g/,https://baron.kz/image/cache/catalog/catalog/sousy-i-marinady/adzhika-cin-kaz-210-g-600x400.jpg,,,,560.00 KZT,
1606,,"Соевый соус «Чим-Чим», 350 г",https://baron.kz/sousy/soevyj-sous-chim-chim-350-g/,https://baron.kz/image/cache/catalog/catalog/sousy-i-marinady/soevyj-sous-chim-chim-350-g-600x400.jpg,,,,635.00 KZT,
1466,,"Томатная паста «Цин-Каз», 220 г",https://baron.kz/sousy/tomatnaya-pasta-cin-kaz-220-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/cinkaz/tomatnaya-pasta-cin-kaz-220-g-600x400.jpg,,,,590.00 KZT,
1701,,"Столовый уксус 9% «Дядя Ваня», 500 мл",https://baron.kz/sousy/stolovyj-uksus-9-dyadya-vanya-500-ml/,https://baron.kz/image/cache/catalog/catalog/sousy-i-marinady/stolovyj-uksus-9-dyadya-vanya-500-ml-600x400.jpg,,,,570.00 KZT,
